full url,,District/Parcel,District/Parcel URL,Class,BldgFull,Address,Address City,Yr,Area,Condition,X,Y,address trim,address +,"address+,",city +,address+city,,front url,full url,,sort poor,sort link,poor text,link text
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1725+CAPITOL+AVE,+DES+MOINES",,040/05636-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005636000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,57300,1725 CAPITOL AVE ,DES MOINES,1889,778,BN/Below Normal,1616261.023,580757.998,1725 CAPITOL AVE,1725+CAPITOL+AVE,"1725+CAPITOL+AVE,+",DES+MOINES,"1725+CAPITOL+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1725+CAPITOL+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1727+CAPITOL+AVE,+DES+MOINES",,040/05637-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005637000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,13200,1727 CAPITOL AVE ,DES MOINES,1889,1034,VP/Very Poor,1616294.824,580767.083,1727 CAPITOL AVE,1727+CAPITOL+AVE,"1727+CAPITOL+AVE,+",DES+MOINES,"1727+CAPITOL+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1727+CAPITOL+AVE,+DES+MOINES",,VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1727+CAPITOL+AVE,+DES+MOINES",VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1727+CAPITOL+AVE,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1717+CAPITOL+AVE,+DES+MOINES",,040/05638-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005638000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,89100,1717 CAPITOL AVE ,DES MOINES,1889,1369,BN/Below Normal,1616232.534,580750.342,1717 CAPITOL AVE,1717+CAPITOL+AVE,"1717+CAPITOL+AVE,+",DES+MOINES,"1717+CAPITOL+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1717+CAPITOL+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+E+17TH+ST,+DES+MOINES",,040/05646-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005646000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,63600,405 E 17TH ST ,DES MOINES,1888,1236,BN/Below Normal,1615938.49,580907.617,405 E 17TH ST,405+E+17TH+ST,"405+E+17TH+ST,+",DES+MOINES,"405+E+17TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+E+17TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+E+17TH+ST,+DES+MOINES",,040/05648-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005648000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,52400,403 E 17TH ST ,DES MOINES,1888,972,BN/Below Normal,1615945.2,580882.03,403 E 17TH ST,403+E+17TH+ST,"403+E+17TH+ST,+",DES+MOINES,"403+E+17TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+E+17TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1706+CAPITOL+AVE,+DES+MOINES",,040/05651-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005651000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,48600,1706 CAPITOL AVE ,DES MOINES,1917,720,BN/Below Normal,1616003.476,580928.491,1706 CAPITOL AVE,1706+CAPITOL+AVE,"1706+CAPITOL+AVE,+",DES+MOINES,"1706+CAPITOL+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1706+CAPITOL+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1722+E+GRAND+AVE,+DES+MOINES",,040/05681-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005681000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,54200,1722 E GRAND AVE ,DES MOINES,1913,816,BN/Below Normal,1616076.127,581332.185,1722 E GRAND AVE,1722+E+GRAND+AVE,"1722+E+GRAND+AVE,+",DES+MOINES,"1722+E+GRAND+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1722+E+GRAND+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1732+E+GRAND+AVE,+DES+MOINES",,040/05685-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005685000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,34600,1732 E GRAND AVE ,DES MOINES,1903,864,PR/Poor,1616213.744,581369.174,1732 E GRAND AVE,1732+E+GRAND+AVE,"1732+E+GRAND+AVE,+",DES+MOINES,"1732+E+GRAND+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1732+E+GRAND+AVE,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1732+E+GRAND+AVE,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1732+E+GRAND+AVE,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1761+DES+MOINES+ST,+DES+MOINES",,040/05695-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005695000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,60400,1761 DES MOINES ST ,DES MOINES,1904,875,BN/Below Normal,1616484.127,581615.812,1761 DES MOINES ST,1761+DES+MOINES+ST,"1761+DES+MOINES+ST,+",DES+MOINES,"1761+DES+MOINES+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1761+DES+MOINES+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1733+DES+MOINES+ST,+DES+MOINES",,040/05704-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005704000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,19200,1733 DES MOINES ST ,DES MOINES,1883,868,VP/Very Poor,1616167.851,581530.802,1733 DES MOINES ST,1733+DES+MOINES+ST,"1733+DES+MOINES+ST,+",DES+MOINES,"1733+DES+MOINES+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1733+DES+MOINES+ST,+DES+MOINES",,VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1733+DES+MOINES+ST,+DES+MOINES",VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1733+DES+MOINES+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1729+DES+MOINES+ST,+DES+MOINES",,040/05706-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005706000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,43200,1729 DES MOINES ST ,DES MOINES,1883,1278,PR/Poor,1616100.25,581512.633,1729 DES MOINES ST,1729+DES+MOINES+ST,"1729+DES+MOINES+ST,+",DES+MOINES,"1729+DES+MOINES+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1729+DES+MOINES+ST,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1729+DES+MOINES+ST,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1729+DES+MOINES+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1711+DES+MOINES+ST,+DES+MOINES",,040/05710-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005710000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,38700,1711 DES MOINES ST ,DES MOINES,1885,708,BN/Below Normal,1615931.247,581467.208,1711 DES MOINES ST,1711+DES+MOINES+ST,"1711+DES+MOINES+ST,+",DES+MOINES,"1711+DES+MOINES+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1711+DES+MOINES+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1706+DES+MOINES+ST,+DES+MOINES",,040/05718-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005718000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,37300,1706 DES MOINES ST ,DES MOINES,1883,696,BN/Below Normal,1615804.123,581671.202,1706 DES MOINES ST,1706+DES+MOINES+ST,"1706+DES+MOINES+ST,+",DES+MOINES,"1706+DES+MOINES+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1706+DES+MOINES+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1714+DES+MOINES+ST,+DES+MOINES",,040/05719-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005719000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,50100,1714 DES MOINES ST ,DES MOINES,1887,760,BN/Below Normal,1615888.625,581693.914,1714 DES MOINES ST,1714+DES+MOINES+ST,"1714+DES+MOINES+ST,+",DES+MOINES,"1714+DES+MOINES+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1714+DES+MOINES+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1728+DES+MOINES+ST,+DES+MOINES",,040/05721-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005721000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,62000,1728 DES MOINES ST ,DES MOINES,1901,1001,BN/Below Normal,1616040.727,581734.796,1728 DES MOINES ST,1728+DES+MOINES+ST,"1728+DES+MOINES+ST,+",DES+MOINES,"1728+DES+MOINES+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1728+DES+MOINES+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1717+LYON+ST,+DES+MOINES",,040/05740-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005740000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,37600,1717 LYON ST ,DES MOINES,1876,1094,PR/Poor,1615862.048,581860.733,1717 LYON ST,1717+LYON+ST,"1717+LYON+ST,+",DES+MOINES,"1717+LYON+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1717+LYON+ST,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1717+LYON+ST,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1717+LYON+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1705+LYON+ST,+DES+MOINES",,040/05743-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005743001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,58000,1705 LYON ST ,DES MOINES,1884,880,PR/Poor,1615726.846,581824.394,1705 LYON ST,1705+LYON+ST,"1705+LYON+ST,+",DES+MOINES,"1705+LYON+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1705+LYON+ST,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1705+LYON+ST,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1705+LYON+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1730+LYON+ST,+DES+MOINES",,040/05752-002-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005752002000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,55800,1730 LYON ST ,DES MOINES,1917,816,BN/Below Normal,1615956.233,582121.265,1730 LYON ST,1730+LYON+ST,"1730+LYON+ST,+",DES+MOINES,"1730+LYON+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1730+LYON+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=910+E+17TH+CT,+DES+MOINES",,040/05814-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005814000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,35100,910 E 17TH CT ,DES MOINES,1914,660,BN/Below Normal,1615651.187,582918.249,910 E 17TH CT,910+E+17TH+CT,"910+E+17TH+CT,+",DES+MOINES,"910+E+17TH+CT,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=910+E+17TH+CT,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=712+E+18TH+ST,+DES+MOINES",,040/05870-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005870001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,72500,712 E 18TH ST ,DES MOINES,1905,1122,BN/Below Normal,1616507.165,582304.188,712 E 18TH ST,712+E+18TH+ST,"712+E+18TH+ST,+",DES+MOINES,"712+E+18TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=712+E+18TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1144+E+8TH+ST,+DES+MOINES",,040/05908-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005908000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,74500,1144 E 8TH ST ,DES MOINES,1896,1087,BN/Below Normal,1610841.225,582997.427,1144 E 8TH ST,1144+E+8TH+ST,"1144+E+8TH+ST,+",DES+MOINES,"1144+E+8TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1144+E+8TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1837+WALKER+ST,+DES+MOINES",,040/05948-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005948000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,69500,1837 WALKER ST ,DES MOINES,1910,868,BN/Below Normal,1616999.023,582741.982,1837 WALKER ST,1837+WALKER+ST,"1837+WALKER+ST,+",DES+MOINES,"1837+WALKER+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1837+WALKER+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1803+MAPLE+ST,+DES+MOINES",,040/05961-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005961000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,40600,1803 MAPLE ST ,DES MOINES,1912,972,PR/Poor,1616649.95,582442.48,1803 MAPLE ST,1803+MAPLE+ST,"1803+MAPLE+ST,+",DES+MOINES,"1803+MAPLE+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1803+MAPLE+ST,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1803+MAPLE+ST,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1803+MAPLE+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1983+WALKER+ST,+DES+MOINES",,040/05969-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005969001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,72900,1983 WALKER ST ,DES MOINES,1908,922,BN/Below Normal,1617648.023,582700.626,1983 WALKER ST,1983+WALKER+ST,"1983+WALKER+ST,+",DES+MOINES,"1983+WALKER+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1983+WALKER+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1935+CLAYPOOL+ST,+DES+MOINES",,040/05982-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04005982000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,41500,1935 CLAYPOOL ST ,DES MOINES,1906,1130,PR/Poor,1617499.248,582571.219,1935 CLAYPOOL ST,1935+CLAYPOOL+ST,"1935+CLAYPOOL+ST,+",DES+MOINES,"1935+CLAYPOOL+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1935+CLAYPOOL+ST,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1935+CLAYPOOL+ST,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1935+CLAYPOOL+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1906+BURSON+ST,+DES+MOINES",,040/06004-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006004000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,26500,1906 BURSON ST ,DES MOINES,1907,841,PR/Poor,1617243.016,582590.525,1906 BURSON ST,1906+BURSON+ST,"1906+BURSON+ST,+",DES+MOINES,"1906+BURSON+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1906+BURSON+ST,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1906+BURSON+ST,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1906+BURSON+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2014+MAPLE+ST,+DES+MOINES",,040/06024-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006024000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,54000,2014 MAPLE ST ,DES MOINES,1920,807,BN/Below Normal,1618130.278,582386.846,2014 MAPLE ST,2014+MAPLE+ST,"2014+MAPLE+ST,+",DES+MOINES,"2014+MAPLE+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2014+MAPLE+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2026+MAPLE+ST,+DES+MOINES",,040/06027-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006027000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,34600,2026 MAPLE ST ,DES MOINES,1920,812,PR/Poor,1618250.222,582386.967,2026 MAPLE ST,2026+MAPLE+ST,"2026+MAPLE+ST,+",DES+MOINES,"2026+MAPLE+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2026+MAPLE+ST,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2026+MAPLE+ST,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2026+MAPLE+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2057+MAPLE+ST,+DES+MOINES",,040/06064-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006064000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,87100,2057 MAPLE ST ,DES MOINES,1946,780,BN/Below Normal,1618669.343,582194.071,2057 MAPLE ST,2057+MAPLE+ST,"2057+MAPLE+ST,+",DES+MOINES,"2057+MAPLE+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2057+MAPLE+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2070+LYON+ST,+DES+MOINES",,040/06066-002-003,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006066002003&amp;format=codeDescrOnly&amp;level=1&amp;,Res,32000,2070 LYON ST ,DES MOINES,1910,750,PR/Poor,1618706.24,582043.043,2070 LYON ST,2070+LYON+ST,"2070+LYON+ST,+",DES+MOINES,"2070+LYON+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2070+LYON+ST,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2070+LYON+ST,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2070+LYON+ST,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2050+LYON+ST,+DES+MOINES",,040/06071-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006071000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,70100,2050 LYON ST ,DES MOINES,1890,802,BN/Below Normal,1618548.975,582044.379,2050 LYON ST,2050+LYON+ST,"2050+LYON+ST,+",DES+MOINES,"2050+LYON+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2050+LYON+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2036+LYON+ST,+DES+MOINES",,040/06076-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006076000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,51700,2036 LYON ST ,DES MOINES,1920,572,BN/Below Normal,1618348.974,582045.937,2036 LYON ST,2036+LYON+ST,"2036+LYON+ST,+",DES+MOINES,"2036+LYON+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2036+LYON+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2002+LYON+ST,+DES+MOINES",,040/06080-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006080000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,75500,2002 LYON ST ,DES MOINES,1914,826,BN/Below Normal,1618188.974,582047.183,2002 LYON ST,2002+LYON+ST,"2002+LYON+ST,+",DES+MOINES,"2002+LYON+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2002+LYON+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2121+MAPLE+ST,+DES+MOINES",,040/06085-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006085000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,69900,2121 MAPLE ST ,DES MOINES,1962,672,BN/Below Normal,1619009.113,582193.425,2121 MAPLE ST,2121+MAPLE+ST,"2121+MAPLE+ST,+",DES+MOINES,"2121+MAPLE+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2121+MAPLE+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2009+LYON+ST,+DES+MOINES",,040/06102-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=04006102000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,6600,2009 LYON ST ,DES MOINES,1916,946,VP/Very Poor,1618228.313,581861.39,2009 LYON ST,2009+LYON+ST,"2009+LYON+ST,+",DES+MOINES,"2009+LYON+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2009+LYON+ST,+DES+MOINES",,VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2009+LYON+ST,+DES+MOINES",VP/Very Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2009+LYON+ST,+DES+MOINES"
