Parcel ID,Address
635328003,606 13TH AVE NE
635334001,1305 7TH ST NE
635401001,2052 215TH ST
635356002,310/312 11TH AVE NE
635356014,313 13TH AVE NE
635376002,310 13TH AVE NE
635376005,313 14TH AVE NE
635378008,1508 3RD ST NE
635377006,307 15TH AVE NE
635379004,1602 3RD ST NE
635378004,1504 3RD ST NE
635377002,312 14TH AVE NE
635355003,315 11TH AVE NE
635356001,1109 4TH ST NE
635362007,1016 1ST ST E
635356005,1113 4TH ST NE
635356006,1117 4TH ST NE
635356007,1119 4TH ST NE
635356008,1121 4TH ST NE
635356013,319 13TH AVE NE
635376001,318 13TH AVE NE
635376004,317 14TH AVE NE
635377001,316 14TH AVE NE
635377005,311 15TH AVE PL NE
635378007,307 16TH AVE NE
635379003,306 16TH AVE NE
635378003,308 15TH AVE NE
635330004,406 13TH AVE NE
635378006,311 16TH AVE NE
635379002,310 16TH AVE NE
635330005,400 13TH AVE NE
635384001,401 14TH AVE NE
635384010,400 14TH AVE NE
635312013,1210 4TH ST NE
635377004,313 15TH AVE PL NE
635378001,314 15TH AVE NE
635378002,312 15TH AVE NE
635378005,315 16TH AVE NE
635379001,314 16TH AVE NE
635451003,1700 3RD ST NE
635384002,405 14TH AVE NE
635308005,1010 4TH ST NE
635312005,400 11TH AVE NE
635312006,1106 4TH ST NE
635312007,1112 4TH ST NE
635312008,1118 4TH ST NE
635312009,1200 4TH ST NE
635312012,409 13TH AVE NE
635384011,406 14TH AVE NE
635384012,505 14TH AVE NE
635384013,509 14TH AVE NE
635330003,412 13TH AVE NE
635312011,413 13TH AVE NE
635384003,409 14TH AVE NE
635312014,1105 5TH ST NE
635312003,1113 5TH ST NE
635312004,1201 5TH ST NE
635312010,1211 5TH ST NE
635308002,415 11TH AVE NE
635330002,418 13TH AVE NE
635384004,415 14TH AVE NE
635384005,500 14TH AVE NE
635384016,506 14TH AVE NE
635384007,512 14TH AVE NE
635401003,410 16TH AVE NE
635384008,516 14TH AVE NE
635309004,1100 5TH ST NE
635309016,1212 5TH ST NE
635334008,503 15TH AVE NE
635335006,502 15TH AVE NE
635338006,502 16TH AVE NE
635403004,500 GREEN HAVEN CT
635336005,1303 QUILL CT NE
635336006,502 13TH AVE NE
635309003,506 11TH AVE NE
635309009,1106 5TH ST NE
635309010,1110 5TH ST NE
635309011,1200 5TH ST NE
635309012,1206 5TH ST NE
635335007,503 16TH AVE NE
635309002,512 11TH AVE NE
635403005,502 GREEN HAVEN CT
635336004,1305 QUILL CT NE
635334007,505 15TH AVE NE
635335005,504 15TH AVE NE
635309019,513 13TH AVE NE
635403006,504 GREEN HAVEN CT
635335008,505 16TH AVE NE
635334006,507 15TH AVE NE
635335004,506 15TH AVE NE
635309001,1101 6TH ST NE
635309005,1109 6TH ST NE
635309006,1113 6TH ST NE
635402001,1602 6TH ST NE
635402004,1608 6TH ST NE
635337004,600 16TH AVE NE
635315008,606 11TH AVE NE
635315007,1107 7TH ST NE
635315006,1111 7TH ST NE
635315009,1115 7TH ST NE
635332005,1201 7TH ST NE
635332008,1209 7TH ST NE
635332009,605 13TH AVE NE
635309007,1201 6TH ST NE
635309008,1207 6TH ST NE
635309013,1213 6TH ST NE
635336003,1306 QUILL CT NE
635338004,506 16TH AVE NE
635403001,505 GREEN HAVEN CT
635403007,506 GREEN HAVEN CT
635336001,514 13TH AVE NE
635336002,1304 QUILL CT NE
635334005,601 15TH AVE NE
635335003,600 15TH AVE NE
635335010,601 16TH AVE NE
635315002,1100 6TH ST NE
635315003,1106 6TH ST NE
635315004,1112 6TH ST NE
635328006,602 13TH AVE NE
635334004,603 15TH AVE NE
635335002,602 15TH AVE NE
635334002,1307 7TH ST NE
635335011,603 16TH AVE NE
635334003,605 15TH AVE NE
635335001,604 15TH AVE NE
635326006,1200 7TH ST NE
635326007,1208 7TH ST NE
635337002,1504 7TH ST NE
635327003,718 13TH AVE NE
635333001,1304 7TH ST NE
635333002,1306 7TH ST NE
635333003,1308 7TH ST NE
635333004,1500 7TH ST NE
635337001,1502 7TH ST NE
635313002,1100 7TH ST NE
635313001,1106 7TH ST NE
635313004,1112 7TH ST NE
635326009,705 13TH AVE NE
635327006,704 13TH AVE NE
635384014,513 14TH AVE NE
635332002,1200 6TH ST NE
635332003,1208 6TH ST NE
635332004,601 13TH AVE NE
1003255015,304 14TH AVE SE
1003255016,306 14TH AVE SE
635452011,1706 1ST ST E
635338005,504 16TH AVE NE
635327009, 8TH ST NE
635327008, 8TH ST NE
1003328015,615 14TH AVE SE
1003255018,308 14TH AVE SE
1003403002,507 UPPER TERRACE DR SE
1003405003, 14TH AVE SE
635403008,503 GREEN HAVEN CT
635402005,1604 6TH ST NE
635384015,517 14TH AVE NE
635335009,507 16TH AVE NE
635337003,602 16TH AVE NE
635326008,1212 7TH ST NE
635381015,133 14TH AVE NE
635381001,216 12TH AVE NE
635451001,1610 3RD ST NE
1003376004,811 8TH ST SE
1004416005,800 3RD AVE SW
1004330004,609 9TH AVE SW
1004403008,312 6TH ST SW
1004402006,507 4TH AVE SW
1004428001,402 3RD AVE SE
1004178017,217 6TH AVE SW
1003177012,824 3RD ST SE
1004327008,509 8TH AVE SW
1004328003,512 8TH AVE SW
1004428004,412 3RD AVE SE
1004328006,511 7TH AVE SW
1004329003,510 7TH AVE SW
1004404004,510 3RD AVE SW
1004329005,610 6TH ST SW
1004404011,208 6TH ST SW
1003177015,810 3RD ST SE
1003158004,702 3RD ST SE
1003177011,814 3RD ST SE
1004255005,214 6TH AVE SW
1004255007,215 5TH AVE SW
1004179009,904 3RD ST SW
1004179010,902 3RD ST SW
1004180008,213 8TH AVE SW
1003157009,600 3RD ST SE
1004280007, 3RD ST SE
1004477001,802 3RD AVE SE
1004341009,608 9TH ST SW
1004413005,500 9TH ST SW
1003377004,808 9TH AVE SE
1004415006,813 3RD AVE SW
1004414004,812 5TH AVE SW
1004413007,814 6TH AVE SW
1004340008,805 7TH AVE SW
1004340005,704 9TH ST SW
1004338006,811 9TH AVE SW
1004339002,810 9TH ST SW
1004339003,808 9TH ST SW
1004339006,815 8TH AVE SW
1004340009,812 8TH AVE SW
1004340010, 9TH ST SW
1004341003,614 9TH ST SW
1004341006,811 6TH AVE SW
1004436010,712 3RD AVE SE
1004415002,314 9TH ST SW
1003352001,701 8TH ST SE
1003377001,802 9TH AVE SE
1003376001,711 8TH ST SE
1004415005,809 3RD AVE SW
1003376002,721 8TH ST SE
1003376003,801 8TH ST SE
1003376005,821 8TH ST SE
1004413004,809 5TH AVE SW
1004338003,805 9TH AVE SW
1004416006,810 3RD AVE SW
1004339005,805 8TH AVE SW
1004340007,801 7TH AVE SW
1004436008,304 8TH ST SE
1004436009,312 8TH ST SE
1004338001,909 8TH ST SW
1004338002,801 9TH AVE SW
1004339007,806 9TH AVE SW
1004340001,713 8TH ST SW
1004340003,705 8TH ST SW
1004341001,617 8TH ST SW
1004341002,609 8TH ST SW
1004341005,801 6TH AVE SW
1004413003,801 5TH AVE SW
1004414001,800 5TH AVE SW
1004415001,800 4TH AVE SW
1004415003,311 8TH ST SW
1004415004,801 3RD AVE SW
1004416008,209 8TH ST SW
1004416004, 8TH ST SW
1004413006,806 6TH AVE SW
1003307004,720 7TH AVE SE
1003330003,721 8TH AVE SE
1003331007,800 8TH ST SE
1003331010,812 8TH ST SE
1004436001,702 3RD AVE SE
1004436002,307 7TH ST SE
1004436003,313 7TH ST SE
1004436004,317 7TH ST SE
1004334007,715 9TH AVE SW
1004335007,715 8TH AVE SW
1003307003,710 7TH AVE SE
1003331006,710 8TH AVE SE
1003331009,711 9TH AVE SE
1003330002,711 8TH AVE SE
1004411004,714 4TH AVE SW
1004411008,715 3RD AVE SW
1004334003,912 8TH ST SW
1004334004,910 8TH ST SW
1004334006,705 9TH AVE SW
1004335003,806 8TH ST SW
1004335006,711 8TH AVE SW
1004336003,712 8TH ST SW
1004336004,710 8TH ST SW
1004336010,704 8TH ST SW
1004336007,608 8TH ST SW
1004336008,604 8TH ST SW
1004336009,600 8TH ST SW
1004409005,713 5TH AVE SW
1004410004,711 4TH AVE SW
1003331005,700 8TH AVE SE
1004411003,708 4TH AVE SW
1003307002,700 7TH AVE SE
1004412005,712 3RD AVE SW
1003330001,701 8TH AVE SE
1004412006,206 8TH ST SW
1004412007,200 8TH ST SW
1003332002,700 9TH AVE SE
1003332003,718 9TH AVE SE
1004335005,707 8TH AVE SW
1004435005,612 3RD AVE SE
1004435007,314 7TH ST SE
1004435008,603 4TH AVE SE
1004411002,706 4TH AVE SW
1004412002,706 3RD AVE SW
1003331004,613 9TH AVE SE
1004409001,515 7TH ST SW
1004409006,505 7TH ST SW
1004409007,501 7TH ST SW
1004410001,415 7TH ST SW
1004410002,411 7TH ST SW
1004410003,703 4TH AVE SW
1004411001,313 7TH ST SW
1004411006,703 3RD AVE SW
1004412001,700 3RD AVE SW
1004412003,209 7TH ST SW
1004412004,205 7TH ST SW
1004435001,602 3RD AVE SE
1004435002,309 6TH ST SE
1004435010, 6TH ST SE
1004435009,315 6TH ST SE
1004435004,319 6TH ST SE
1003307001,518 7TH AVE SE
1003331002,720 7TH ST SE
1003306001,602 4TH AVE SE
1003331001,800 7TH ST SE
1003331003,513 9TH AVE SE
1003332001,600 9TH AVE SE
1004330005,613 9TH AVE SW
1004331007,611 8TH AVE SW
1004332006,615 7TH AVE SW
1004333004,612 7TH AVE SW
1004408007,204/206 7TH ST SW
1004431006,214 6TH ST SE
1004431010,515 3RD AVE SE
1004331008,608 9TH AVE SW
1004331006,609 8TH AVE SW
1004432004,514 3RD AVE SE
1004332003,608 8TH AVE SW
1004333003,608 7TH AVE SW
1004429003,612 2ND AVE SW
1004333007,611 6TH AVE SW
1004406009,610 5TH AVE SW
1003326018,515 9TH AVE SE
1004405003,610 6TH AVE SW
1004405007,609 5TH AVE SW
1004406004,410 7TH ST SW
1004432011,320 6TH ST SE
1004406006,611 4TH AVE SW
1003328011, 9TH AVE SE
1004332008,609 7TH AVE SW
1003304008,512 7TH AVE SE
1004408004,608 3RD AVE SW
1004408006,611 2ND AVE SW
1004431004,516 2ND AVE SE
1004431005,208 6TH ST SE
1004431009,511 3RD AVE SE
1004331002,606 9TH AVE SW
1004432003,508 3RD AVE SE
1004432008,306 6TH ST SE
1004432009,314 6TH SE
1004333006,607 6TH AVE SW
1004432010,509 4TH AVE SE
1003305003,512 4TH AVE SE
1004405002,606 6TH AVE SW
1003305004,410 6TH ST SE
1004405006,605 5TH AVE SW
1004429002,610 2ND AVE SW
1004406008,604 5TH AVE SW
1004432002,506 3RD AVE SE
1003304007,508 7TH AVE SE
1004330002,603 9TH AVE SW
1003301006,411 5TH AVE SE
1004431008,507 3RD AVE SE
1004331001,813 6TH ST SW
1004331004,805 6TH ST SW
1004331005,601 8TH AVE SW
1004332001,602 8TH AVE SW
1003326015,509 9TH AVE SE
1004332002,711 6TH ST SW
1004332007,703 6TH ST SW
1004333001,613 6TH ST SW
1004333002,609 6TH ST SW
1004333005,601 6TH AVE SW
1003327006,514 9TH AVE SE
1003327008,516 9TH AVE SE
1004405001,602 6TH AVE SW
1004405005,603 5TH AVE SW
1004406001,600 5TH AVE SW
1004406005,601 4TH AVE SW
1004408008,602 3RD AVE SW
1004408009,209 6TH ST SW
1004408003,203 6TH ST SW
1004429001,600 2ND AVE SW
1004430001,501 2ND AVE SE
1004431001,203 5TH ST SE
1004431002,207 5TH ST SE
1004431003,213 5TH ST SE
1004431007,215 5TH ST SE
1004432001,301 5TH ST SE
1004432005,309 5TH ST SE
1004432006,311 5TH ST SE
1004432007,319 5TH ST SE
1003304006,504 7TH AVE SE
1003305001,500 4TH AVE SE
1003305002,407 5TH ST SE
1003326014,505 9TH AVE SE
1003306002,609 5TH ST SE
1004327005,810 6TH ST SW
1004327009,513 8TH AVE SW
1004328007,515 7TH AVE SW
1004329004,612 6TH ST SW
1004329006,606 6TH ST SW
1004401007,514 6TH AVE SW
1004329009,600 6TH ST SW
1004404005,514 3RD AVE SW
1004402008,515 4TH AVE SW
1004404012,200 6TH ST SW
1004403012,300 6TH ST SW
1003304005,500 7TH AVE SE
1004403011,304 6TH ST SW
1003326013,501 9TH AVE SE
1003327004,500 9TH AVE SE
1004427012,415 3RD AVE SE
1004426004,512 2ND AVE SW
1004326007,511 9TH AVE SW
1004326004,918 6TH ST SW
1004326008,912 6TH ST SW
1004327004,508 9TH AVE SW
1004329008,511 6TH AVE SW
1004401006,510 6TH AVE SW
1004401008,510 6TH ST SW
1004401009,511 5TH AVE SW
1004403007,511 3RD AVE SW
1003304004,414 7TH AVE SE
1003301004,400 5TH ST SE
1004402003,514 5TH AVE SW
1004404009,511 2ND AVE SW
1004402007,511 4TH AVE SW
1003303008,413 7TH AVE SE
1003326020,412 8TH AVE SE
1004403004,508 4TH AVE SW
1003326019,423 9TH AVE SE
1004427006,100 5TH ST SE
1003326012,421 9TH AVE SE
1004426003,508 2ND AVE SW
1004427007,200 5TH ST SE
1004427008,206 5TH ST SE
1004328002,504 8TH AVE SW
1003327003,422 9TH AVE SE
1004427009,210 5TH ST SE
1004327010,506 9TH AVE SW
1004427010,212 5TH ST SE
1004326011,507 9TH AVE SW
1004403005, 6TH ST SW
1004427011,411 3RD AVE SE
1004404003,508 3RD AVE SW
1004327007,507 8TH AVE SW
1004428010,316 5TH ST SE
1004328005,507 7TH AVE SW
1004401005,505 5TH AVE SW
1003301003,408 4TH AVE SE
1004402002,506 5TH AVE SW
1004404008,507 2ND AVE SW
1003303010,514 6TH AVE SE
1003301002, 4TH AVE SE
1004426002,506 2ND AVE SW
1004428002,404 3RD AVE SE
1004326013,913 5TH ST SW
1004326010,501 9TH AVE SW
1004327001,815 5TH ST SW
1004327006,501 8TH AVE SW
1004328001,502 8TH AVE SW
1004328004,701 5TH ST SW
1004329001,500 7TH AVE SW
1004329002,609 5TH ST SW
1004329007,501 6TH AVE SW
1004401001,500 6TH AVE SW
1004401002,509 5TH ST SW
1003326003,408-410 8TH AVE SE
1004401003,501 5TH AVE SW
1003304010,410 7TH AVE SE
1004402001,415 5TH ST SW
1004402004,407 5TH ST SW
1004402005,501 4TH AVE SW
1004403001,500 4TH AVE SW
1004403002,309 5TH ST SW
1004403003,501 3RD AVE SW
1004404001,502 3RD AVE SW
1004404002,209 5TH ST SW
1004404007,501 2ND AVE SW
1003326011,419 9TH AVE SE
1004427001,201 4TH ST SE
1004426005,500 2ND AVE SW
1004427002,205 4TH ST SE
1004427003,207 4TH ST SE
1004427005,403 3RD AVE SE
1003327002,418 9TH AVE SE
1004428005,307 4TH ST SE
1004428006,311 4TH ST SE
1004428007,319 4TH ST SE
1003301001,401 4TH ST SE
1003304002,402 7TH AVE SE
1003301005,403 5TH AVE SE
1003302001,402 5TH AVE SE
1003302002,507 4TH ST SE
1003302003,513 4TH ST SE
1003302004,519 4TH ST SE
1003303001,402 6TH AVE SE
1003303002,607 4TH ST SE
1003303003,611 4TH ST SE
1003303004,615 4TH ST SE
1003328014, TERRACE DR
1003303005,403 7TH AVE SE
1004187007,409 8TH AVE SW
1003326002,404 8TH AVE SE
1003326010,417 9TH AVE SE
1004263003,406 6TH AVE SW
1003327001,416 9TH AVE SE
1004264004,412 5TH ST SW
1004264005,408 5TH ST SW
1004186004,912 5TH ST SW
1004186005,910 5TH ST SW
1004186006,409 9TH AVE SW
1004264006,407 4TH AVE SW
1004187008,812 5TH ST SW
1004187006,405 8TH AVE SW
1004188003,714 5TH ST SW
1004188004,700 5TH ST SW
1004189004,614 5TH ST SW
1004189005,407 6TH AVE SW
1004265005,407 3RD AVE SW
1004265003,404 4TH AVE SW
1004265004,312 5TH ST SW
1003328001,520 9TH AVE SE
1003326001,400 8TH AVE SE
1004266003,208 5TH ST SW
1003326009,413 9TH AVE SE
1004266004,405 2ND AVE SW
1003180003,412 9TH AVE SE
1003162006,318 7TH AVE SE
1004285007,318 3RD AVE SE
1004263001,513 4TH ST SW
1004263002,509 4TH ST SW
1004285008,317 4TH AVE SE
1004263004,505 4TH ST SW
1004263005,405 5TH AVE SW
1004284003,208 4TH ST SE
1004264001,415 4TH ST SW
1003160004,504 4TH ST SE
1003159005,318 4TH AVE SE
1004264002,407 4TH ST SW
1003160005,508 4TH ST SE
1004264003,403 4TH AVE SW
1004186001,913 4TH ST SW
1004186002,909 4TH ST SW
1004186003,403 9TH AVE SW
1004284002,200 4TH ST SE
1004187001,813 4TH ST SW
1004187009,809 4TH ST SW
1003160012,319 6TH AVE SE
1004265001,402 4TH AVE SW
1004188001,402 8TH AVE SW
1004265002,401 3RD AVE SW
1003161004,318 6TH AVE SE
1004189001,615 4TH ST SW
1004189002,611 4TH ST SW
1004189003,401 6TH AVE SW
1003179004,409 9TH AVE SE
1004266001,215 4TH ST SW
1004266002,401 2ND AVE SW
1003159009,315 5TH AVE SE
1004283001,402 2ND AVE SW
1003180002,404 9TH AVE SE
1003162005,316 7TH AVE SE
1004284006,313 3RD AVE SE
1004285005,312 3RD AVE SE
1004285006,313 4TH AVE SE
1003181014,316 9TH AVE SE
1003159004,312 4TH AVE SE
1003159008,311 5TH AVE SE
1004280008,200 3RD ST SE
1003157010,606 3RD ST SE
1004280009,208 3RD ST SE
1003157011,608 3RD ST SE
1003157012,614 3RD ST SE
1004280011,211 3RD AVE SE
1003157013,618 3RD ST SE
1004281003,216 3RD AVE SE
1004281004,308 3RD ST SE
1004281006,217 4TH AVE SE
1004281005,211 4TH AVE SE
1003156003,210 5TH AVE SE
1003156007,506 3RD ST SE
1003156008,512 3RD ST SE
1003156011,213 6TH AVE SE
1004256003,214 5TH AVE SW
1004256004,410 3RD ST SW
1004257003,310 3RD ST SW
1004179006,910 3RD ST SW
1003160006,512/514 4TH ST SE
1003160011,315 6TH AVE SE
1003161003,310 6TH AVE SE
1003161010,604 4TH ST SE
1003179001,314 8TH AVE SE
1003179002,807 4TH ST SE
1003161015,610 4TH ST SE
1003161013,620 4TH ST SE
1003179007,401 9TH AVE SE
1003161014,622 4TH ST SE
1004185008,608 4TH ST SW
1003180001,315 9TH AVE SE
1003162004,310 7TH AVE SE
1004185003,610 4TH ST SW
1004182009,912 4TH ST SW
1003160003,310 5TH AVE SE
1004183007,313 8TH AVE SW
1004261007,300 4TH ST SW
1004284005,309 3RD AVE SE
1004260008,313/315 4TH AVE SW
1004262004,314 3RD AVE SW
1003181009,314 9TH AVE SE
1003160010,311 6TH AVE SE
1004285003,304 3RD AVE SE
1003159003,308 4TH AVE SE
1003159007,307 5TH AVE SE
1004185006,311 6TH AVE SW
1003161002,308 6TH AVE SE
1003161009,307 7TH AVE SE
1003162003,306 7TH AVE SE
1004259003,314 6TH AVE SW
1004259007,504 4TH ST SW
1004259008,500 4TH ST SW
1004260003,412 4TH ST SW
1004260004,408 4TH ST SW
1004183003,812 4TH ST SW
1004183006,309 8TH AVE SW
1004260007,311 4TH AVE SW
1004184005,716 4TH ST SW
1004184006,710 4TH ST SW
1004184007,706 4TH ST SW
1003159002,302 4TH AVE SE
1004184008,700 4TH ST SW
1004261004,312 4TH AVE SW
1004261005,310 4TH ST SW
1003160002,304 5TH AVE SE
1004261006,311 3RD AVE SW
1004262003,310 3RD AVE SW
1004262008,206 4TH ST SW
1004262009,315 2ND AVE SW
1003178007,309 9TH AVE SE
1004282004,312 2ND AVE SW
1004284001,201 3RD ST SE
1004259006,305 5TH AVE SW
1004284004,301 3RD AVE SE
1004259002,306 6TH AVE SW
1004285001,302 3RD AVE SE
1004285002,309 3RD ST SE
1004285004,317 3RD ST SE
1003159001,300 4TH AVE SE
1004182005,307 9TH AVE SW
1004183005,307 8TH AVE SW
1003159006,409 3RD ST SE
1003160001,503 3RD ST SE
1003160007,509 3RD ST SE
1003160008,513 3RD ST SE
1004260006,305 4TH AVE SW
1004262002,306 3RD AVE SW
1003160009,519 3RD ST SE
1003161001,601 3RD ST SE
1003161017, 3RD ST SE
1003161006,615 3RD ST SE
1003161007,619 3RD ST SE
1003161008,301 7TH AVE SE
1004185002,307 6TH AVE SW
1003162008,709 3RD ST SE
1004282002,302 2ND AVE SW
1003178001,801 3RD ST SE
1003178002,805 3RD ST SE
1003178003,811 3RD ST SE
1003178004,815 3RD ST SE
1003178005,819 3RD ST SE
1003178006,825 3RD ST SE
1004182001,909 3RD ST SW
1004182004,301 9TH AVE SW
1004259001,511 3RD ST SW
1004183001,304 9TH AVE SW
1004259004,505 3RD ST SW
1004183002,809 3RD ST SW
1004259005,301 5TH AVE SW
1004183004,303 8TH AVE SW
1004184001,300 8TH AVE SW
1004260001,415 3RD ST SW
1004184002,713 3RD ST SW
1004260002,409 3RD ST SW
1004184003,709 3RD ST SW
1004184004,705 3RD ST SW
1004260005,301 4TH AVE SW
1004185001,301 6TH AVE SW
1004261001,311 3RD ST SW
1004261002,305 3RD ST SW
1004261003,301 3RD AVE SW
1004262001,300 3RD AVE SW
1004262010,301 2ND AVE SW
1004282001,300 2ND AVE SW
1003181011,300 9TH AVE SE
1003181013,311 9TH AVE SE
1004335004,705 8TH AVE SW
1004336001,702 8TH AVE SW
1004337001,613 7TH ST SW
1004337002,605 7TH ST SW
1004337003,703 6TH AVE SW
1004409002,509 7TH ST SW
1004280012,219 3RD AVE SE
1003156012,518 3RD ST SE
1004179004,912 3RD ST SW
1004179007,906 3RD ST SW
1004179008,211 9TH AVE SW
1003181012,218 9TH AVE SE
1004180005,212 9TH AVE SW
1004180006,812 3RD ST SW
1004255004,210 6TH AVE SW
1003158007,708 3RD ST SE
1003158003,208 7TH AVE SE
1004180007,209 8TH AVE SW
1004255006,209 5TH AVE SW
1003158008,710 3RD ST SE
1003177008,800 3RD ST SE
1004181006,212 8TH AVE SW
1003177016,804 3RD ST SE
1004256005,408 3RD ST SW
1004181008,706 3RD ST SW
1004256006,215 4TH AVE SW
1004181009,207 7TH AVE SW
1004178009,210 7TH AVE SW
1004178016,209 6TH AVE SW
1004257007,215 3RD AVE SW
1003157008,209 7TH AVE SE
1004258004,214 3RD AVE SW
1004258006,215 2ND AVE SW
1003157007,208 6TH AVE SE
1003156002,208 5TH AVE SE
1004258005,209 2ND AVE SW
1004280010,207 3RD AVE SE
1004257002,206 4TH AVE SW
1004333008,615 6TH AVE SW
1004405004,512 7TH ST SW
1004405008,615 5TH AVE SW
1004406007,404 7TH ST SW
1004430004,517 2ND AVE SE
1003304009,514 7TH AVE SE
1004408005,612 3RD AVE SW
1003156010,211 6TH AVE SE
1004180004,207 8TH AVE SW
1003157006,204 6TH AVE SE
1004181005,206 8TH AVE SW
1003181004,214 9TH AVE SE
1003158002,206 7TH AVE SE
1004257006,207 3RD AVE SW
1003162007,300 7TH AVE SE
1004179011,909 2ND ST SW
1004280003,205 2ND ST SE
1004280004,209 2ND ST SE
1004280005,215 2ND ST SE
1004280006,201 3RD AVE SE
1003177006,209 9TH AVE SE
1004179003,203 9TH AVE SW
1004281001,301 2ND ST SE
1004281002,313 2ND ST SE
1004180001,815 2ND ST SW
1004180002,811 2ND ST SW
1004255001,202 6TH AVE SW
1004180003,201 8TH AVE SW
1004255003,501 2ND ST SW
1003156001,202 5TH AVE SE
1003156006,511 2ND ST SE
1003156009,201 6TH AVE SE
1004256002,403 2ND ST SW
1004181003,707 2ND ST SW
1004181004,203 7TH AVE SW
1003157001,200 6TH AVE SE
1003157002,607 2ND ST SE
1004257001,313 2ND ST SW
1004257004,305 2ND ST SW
1003157003,611 2ND ST SE
1004257005,201 3RD AVE SW
1003157004,615 2ND ST SE
1003157005,617 2ND ST SE
1004258001,215 2ND ST SW
1004258002,209 2ND ST SW
1004279001,206 2ND AVE SW
1003158001,200 7TH AVE SE
1004258003,203 2ND AVE SW
1003158005,707 2ND ST SE
1003158006,713 2ND ST SE
1003177001,717 2ND ST SE
1003177002,721 2ND ST SE
1004252009,115 4TH AVE SW
1004178004,112 8TH AVE SW
1004178013,113 6TH AVE SW
1004277030,131 3RD AVE SE
1004251008,115 5TH AVE SW
1003152003,502 2ND ST SE
1004277028,228 2ND ST SE
1004277029,214 2ND ST SE
1004178012,109 6TH AVE SW
1004252004,412 2ND ST SW
1003177003,800 2ND ST SE
1003151009,121 5TH AVE SE
1004254005,214 2ND ST SW
1003151005,124/126 4TH AVE SE
1004176005,912 2ND ST SW
1004277024,210 2ND ST SE
1004176006,111 9TH AVE SW
1004178003,108 8TH AVE SW
1004277027,125 3RD AVE SE
1004177005,814 2ND ST SW
1003153004,600 2ND ST SE
1004278018,124 3RD AVE SE
1004278020,306 2ND ST SE
1003152011,119 6TH AVE SE
1004177006,111 8TH AVE SW
1003154005,118 7TH AVE SE
1004276005,124 2ND AVE SW
1004251003,514 2ND ST SW
1004251004,510 2ND ST SW
1003153013,117 7TH AVE SE
1004253005,314 2ND ST SW
1004252003,108 5TH AVE SW
1004277023,206 2ND ST SE
1004178005,710 2ND ST SW
1004252005,410 2ND ST SW
1004178006,708 2ND ST SW
1004252008,109 4TH AVE SW
1004253006,308 2ND ST SW
1004253007,304 2ND ST SW
1004401004,504 6TH AVE SW
1004403006,509 3RD AVE SW
1004428003,408 3RD AVE SE
1004428008,308 5TH ST SE
1004428009,310 5TH ST SE
1004277010,121 1ST ST E
1004277012,203 1ST ST E
1004253008,302 2ND ST SW
1004277026,117 3RD AVE SE
1004254004,110 3RD AVE SW
1004254006,208 2ND ST SW
1003151004,118 4TH AVE SE
1003151008,115 5TH AVE SE
1003152002,112 5TH AVE SE
1003152006,506 2ND ST SE
1003152010,115 6TH AVE SE
1003153003,112 6TH AVE SE
1003153008,608 2ND ST SE
1004276004,112 2ND AVE SW
1003153009,612 2ND ST SE
1003153012,113 7TH AVE SE
1004251006,105 5TH AVE SW
1003154004,112 7TH AVE SE
1004252002,106 5TH AVE SW
1004255002,507 2ND ST SW
1003154007,714 2ND ST SE
1004253002,104 4TH AVE SW
1004176002,915 1ST ST W
1004252007,107 4TH AVE SW
1004278008,110 3RD AVE SE
1004176003,913 1ST ST W
1004176004,103 9TH AVE SW
1004177001,813 1ST W
1004177002,809 1ST ST W
1004177007,807 1ST ST W
1004178001,719 1ST ST W
1004178002,709 1ST ST WEST
1003152005,509 1ST ST E
1003151012,415 1ST ST E
1003153002,106 6TH AVE SE
1004178010,601 1ST ST W
1004251001,515 1ST ST W
1004251002,511 1ST ST W
1004251005,103 5TH AVE SW
1004253001,313 1ST ST WEST
1004253011,309 1ST ST W
1004253010,305 1ST ST W
1003154003,106 7TH AVE SE
1004254001,223 1ST ST W
1004254002,221 1ST ST W
1004427004,211 4TH ST SE
1004254008,219 1ST ST WEST
1004254009,215 1ST ST W
1004276006,101 1ST ST W
1004277003,105 1ST ST E
1004277004,107 1ST ST E
1004277005,111 1ST ST E
1004277006,113 1ST ST E
1004277007,115 1ST ST E
1004277008,117 1ST ST E
1004277009,119 1ST ST E
1004277010,121 1ST ST E
1004277011,201 1ST ST E
1004277012,203 1ST ST E
1004277013,205 1ST ST E
1004277014,209 1ST ST E
1004277015,211 1ST ST E
1004277016,213 1ST ST E
1004277017,217 1ST ST E
1004277018,217 1ST ST E
1004277019,221 1ST ST E
1004277020,231 1ST ST E
1004278001,301 1ST ST E
1004278002,311 1ST ST E
1004278003,313 1ST ST E
1004278004,315 1ST ST E
1004278005,317 1ST ST E
1004278006,323 1ST ST E
1004278019,331 1ST ST E
1003151001,401 1ST ST E
1003152001,501 1ST ST E
1003152004,513 1ST ST E
1003152007,519 1ST ST EAST
1003152009,109 6TH AVE SE
1003153001,601 1ST ST E
1003153005,605/607 1ST ST E
1003153006,611 1ST ST E
1003153007,613 1ST ST E
1003153010,617 1ST ST E
1003154001,701 1ST ST E
1003154002,707 1ST ST E
1004284007,319 3RD AVE SE
1003154006,713 1ST ST E
1003176001, 1ST ST E
1003176005,801 1ST ST E
1003181001,901 1ST ST E
