address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,roof,roof_confidence,img_used
506 16TH ST NE,Independence,Iowa,G,D,G_I_506 16TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+16TH+ST+NE,Independence+Iowa",-91.8880804,42.4854346,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.07,poor_siding,35.37,good_gutter,70.72,good_roof,55.38,G_D_506 16TH ST NE_
1510 6TH AVE NE,Independence,Iowa,G,D,G_I_1510 6TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1510+6TH+AVE+NE,Independence+Iowa",-91.8876799,42.4854603,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.08,poor_siding,35.95,good_gutter,71.36,good_roof,57.16,G_D_1510 6TH AVE NE_
2082 JAMESTOWN AVE,Independence,Iowa,G,D,G_I_2082 JAMESTOWN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2082+JAMESTOWN+AVE,Independence+Iowa",-91.888876,42.485893,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.35,poor_siding,36.02,good_gutter,66.15,good_roof,52.59,G_D_2082 JAMESTOWN AVE_
2083 KENTUCKY AVE,Independence,Iowa,G,D,G_I_2083 KENTUCKY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2083+KENTUCKY+AVE,Independence+Iowa",-91.8851433,42.4859811,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.2,poor_siding,36.74,good_gutter,71.34,good_roof,60.97,G_D_2083 KENTUCKY AVE_
2081 KENTUCKY AVE,Independence,Iowa,G,D,G_I_2081 KENTUCKY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2081+KENTUCKY+AVE,Independence+Iowa",-91.8866691,42.4862628,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.04,poor_siding,36.91,good_gutter,67.07,good_roof,50.62,G_D_2081 KENTUCKY AVE_
2079 KENTUCKY AVE,Independence,Iowa,G,D,G_I_2079 KENTUCKY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2079+KENTUCKY+AVE,Independence+Iowa",-91.8862304,42.4867109,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.75,poor_siding,35.64,good_gutter,71.11,good_roof,54.41,G_D_2079 KENTUCKY AVE_
2077 KENTUCKY AVE,Independence,Iowa,G,D,G_I_2077 KENTUCKY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2077+KENTUCKY+AVE,Independence+Iowa",-91.8856392,42.4869698,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.86,poor_siding,38.12,poor/no_gutter,51.65,bad_roof,58.79,G_D_2077 KENTUCKY AVE_
1801 8TH AVE NE,Independence,Iowa,G,D,G_I_1801 8TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1801+8TH+AVE+NE,Independence+Iowa",-91.8848763,42.4874806,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.87,chipped_paint,35.68,good_gutter,63.27,bad_roof,53.53,G_D_1801 8TH AVE NE_
2070 JAMESTOWN AVE,Independence,Iowa,G,D,G_I_2070 JAMESTOWN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2070+JAMESTOWN+AVE,Independence+Iowa",-91.8889005,42.4875104,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.01,chipped_paint,35.84,good_gutter,64.27,good_roof,53.75,G_D_2070 JAMESTOWN AVE_
2068 JAMESTOWN AVE,Independence,Iowa,G,D,G_I_2068 JAMESTOWN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2068+JAMESTOWN+AVE,Independence+Iowa",-91.8880423,42.4876587,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.17,poor_siding,36.35,good_gutter,69.52,good_roof,53.8,G_D_2068 JAMESTOWN AVE_
1998 206TH ST,Independence,Iowa,G,D,G_I_1998 206TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1998+206TH+ST,Independence+Iowa",-91.8855629,42.4878911,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
2066 JAMESTOWN AVE,Independence,Iowa,G,D,G_I_2066 JAMESTOWN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2066+JAMESTOWN+AVE,Independence+Iowa",-91.8873938,42.4877077,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.12,poor_siding,37.41,poor/no_gutter,52.89,bad_roof,59.18,G_D_2066 JAMESTOWN AVE_
1805 8TH AVE NE,Independence,Iowa,G,D,G_I_1805 8TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1805+8TH+AVE+NE,Independence+Iowa",-91.884921,42.488009,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.04,poor_siding,34.71,good_gutter,66.95,good_roof,50.6,G_D_1805 8TH AVE NE_
2064 JAMESTOWN AVE,Independence,Iowa,G,D,G_I_2064 JAMESTOWN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2064+JAMESTOWN+AVE,Independence+Iowa",-91.8889005,42.4881238,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.46,poor_siding,36.03,good_gutter,64.1,good_roof,51.48,G_D_2064 JAMESTOWN AVE_
1980 206TH ST,Independence,Iowa,G,D,G_I_1980 206TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1980+206TH+ST,Independence+Iowa",-91.8880423,42.4882721,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.74,poor_siding,36.6,good_gutter,58.93,bad_roof,54.27,G_D_1980 206TH ST_
1986 206TH ST,Independence,Iowa,G,D,G_I_1986 206TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1986+206TH+ST,Independence+Iowa",-91.8873747,42.4882255,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,37.99,chipped_paint,35.68,good_gutter,70.81,good_roof,54.06,G_D_1986 206TH ST_
1901 8TH AVE NE,Independence,Iowa,G,D,G_I_1901 8TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1901+8TH+AVE+NE,Independence+Iowa",-91.884919,42.488298,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.15,poor_siding,36.07,good_gutter,58.95,good_roof,51.09,G_D_1901 8TH AVE NE_
2080 JAMESTOWN AVE,Independence,Iowa,G,D,G_I_2080 JAMESTOWN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2080+JAMESTOWN+AVE,Independence+Iowa",-91.8889196,42.4863025,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.17,poor_siding,34.47,good_gutter,70.46,good_roof,58.08,G_D_2080 JAMESTOWN AVE_
2076 JAMESTOWN AVE,Independence,Iowa,G,D,G_I_2076 JAMESTOWN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2076+JAMESTOWN+AVE,Independence+Iowa",-91.8890531,42.4867412,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.74,poor_siding,39.4,poor/no_gutter,60.82,good_roof,54.21,G_D_2076 JAMESTOWN AVE_
2074 JAMESTOWN AVE,Independence,Iowa,G,D,G_I_2074 JAMESTOWN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2074+JAMESTOWN+AVE,Independence+Iowa",-91.8885763,42.4871516,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.28,poor_siding,38.07,poor/no_gutter,57.1,good_roof,56.55,G_D_2074 JAMESTOWN AVE_
1505 NORTH RIDGE CT NE,Independence,Iowa,G,D,G_I_1505 NORTH RIDGE CT NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1505+NORTH+RIDGE+CT+NE,Independence+Iowa",-91.889034,42.4846905,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.16,chipped_paint,36.09,good_gutter,64.4,good_roof,52.46,G_D_1505 NORTH RIDGE CT NE_
520 12TH ST NE,Independence,Iowa,G,D,G_I_520 12TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=520+12TH+ST+NE,Independence+Iowa",-91.8877371,42.479881,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
1200 6TH AVE NE,Independence,Iowa,G,D,G_I_1200 6TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1200+6TH+AVE+NE,Independence+Iowa",-91.8871459,42.4798715,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.46,poor_siding,37.5,good_gutter,58.57,good_roof,60.43,G_D_1200 6TH AVE NE_
714 12TH ST NE,Independence,Iowa,G,D,G_I_714 12TH ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=714+12TH+ST+NE,Independence+Iowa",-91.8854675,42.4798991,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,44.83,chipped_paint,34.27,good_gutter,66.2,bad_roof,54.98,G_D_714 12TH ST NE_
116 N CHESTNUT ST,New Hampton,Iowa,G,H,G_H_116 N CHESTNUT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=116+N+CHESTNUT+ST,New+Hampton+Iowa",-92.3157304,43.0607341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 E COURT ST,New Hampton,Iowa,G,H,G_H_12 E COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=12+E+COURT+ST,New+Hampton+Iowa",-92.3143633,43.0613113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311 W MAIN ST,New Hampton,Iowa,G,H,G_H_311 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+W+MAIN+ST,New+Hampton+Iowa",-92.3199668,43.0594356,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
102 E MAIN ST,New Hampton,Iowa,G,H,G_H_102 E MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+E+MAIN+ST,New+Hampton+Iowa",-92.3139397,43.0595004,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.42,chipped_paint,35.95,poor/no_gutter,52.65,good_roof,56.56,G_H_102 E MAIN ST_
508 N LINN AVE,New Hampton,Iowa,G,H,G_H_508 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=508+N+LINN+AVE,New+Hampton+Iowa",-92.3180989,43.0641924,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
9 W GARDNER ST,New Hampton,Iowa,G,H,G_H_9 W GARDNER ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=9+W+GARDNER+ST,New+Hampton+Iowa",-92.3158652,43.0649955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 W COURT ST,New Hampton,Iowa,G,H,G_H_7 W COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=7+W+COURT+ST,New+Hampton+Iowa",-92.3158845,43.0613375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_213 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=213+N+WALNUT+AVE,New+Hampton+Iowa",-92.3162888,43.061841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 N LINN AVE,New Hampton,Iowa,G,H,G_H_22 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=22+N+LINN+AVE,New+Hampton+Iowa",-92.318209,43.059937,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
316 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_316 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=316+N+WALNUT+AVE,New+Hampton+Iowa",-92.316905,43.0627383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 E WASHINGTON ST,New Hampton,Iowa,G,H,G_H_14 E WASHINGTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=14+E+WASHINGTON+ST,New+Hampton+Iowa",-92.3144403,43.063167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311 N LOCUST AVE,New Hampton,Iowa,G,H,G_H_311 N LOCUST AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+N+LOCUST+AVE,New+Hampton+Iowa",-92.3136316,43.0626148,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.41,poor_siding,38.03,good_gutter,55,good_roof,55.74,G_H_311 N LOCUST AVE_
101 N LOCUST AVE,New Hampton,Iowa,G,H,G_H_101 N LOCUST AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+N+LOCUST+AVE,New+Hampton+Iowa",-92.3137664,43.0604326,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
615 N LINN AVE,New Hampton,Iowa,G,H,G_H_615 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=615+N+LINN+AVE,New+Hampton+Iowa",-92.3172709,43.065403,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
206 N FOLEY AVE,New Hampton,Iowa,G,H,G_H_206 N FOLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+N+FOLEY+AVE,New+Hampton+Iowa",-92.3113981,43.0615226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214 E WASHINGTON ST,New Hampton,Iowa,G,H,G_H_214 E WASHINGTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=214+E+WASHINGTON+ST,New+Hampton+Iowa",-92.3118987,43.0631803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206 N LINN AVE,New Hampton,Iowa,G,H,G_H_206 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+N+LINN+AVE,New+Hampton+Iowa",-92.3180989,43.0614254,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
102 N LINN AVE,New Hampton,Iowa,G,H,G_H_102 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+N+LINN+AVE,New+Hampton+Iowa",-92.3181952,43.0603811,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
313 E MILWAUKEE ST,New Hampton,Iowa,G,H,G_H_313 E MILWAUKEE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=313+E+MILWAUKEE+ST,New+Hampton+Iowa",-92.3103584,43.0664709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 E HALE ST,New Hampton,Iowa,G,H,G_H_4 E HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4+E+HALE+ST,New+Hampton+Iowa",-92.3150372,43.0622643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104 E MAIN ST,New Hampton,Iowa,G,H,G_H_104 E MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+E+MAIN+ST,New+Hampton+Iowa",-92.3138049,43.0594841,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
602 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_602 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=602+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3161926,43.0658796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_607 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3154801,43.0658371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_616 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=616+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3159422,43.0654488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_601 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3155571,43.0660629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_608 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3161733,43.0656715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311 LINCOLN ST,New Hampton,Iowa,G,H,G_H_311 LINCOLN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+LINCOLN+ST,New+Hampton+Iowa",-92.3104932,43.0655396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 W COURT ST,New Hampton,Iowa,G,H,G_H_15 W COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=15+W+COURT+ST,New+Hampton+Iowa",-92.3163466,43.0613281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507 N LINN AVE,New Hampton,Iowa,G,H,G_H_507 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+N+LINN+AVE,New+Hampton+Iowa",-92.3175597,43.0641654,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.5,poor_siding,37.51,poor/no_gutter,71.83,good_roof,59.7,G_H_507 N LINN AVE_
402 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_402 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+N+WALNUT+AVE,New+Hampton+Iowa",-92.3168665,43.0631181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409 E MILWAUKEE ST,New Hampton,Iowa,G,H,G_H_409 E MILWAUKEE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+E+MILWAUKEE+ST,New+Hampton+Iowa",-92.3093573,43.066491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207 N LINN AVE,New Hampton,Iowa,G,H,G_H_207 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+N+LINN+AVE,New+Hampton+Iowa",-92.3175597,43.0614742,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.65,poor_siding,36.71,good_gutter,50.08,good_roof,53.33,G_H_207 N LINN AVE_
4 E WASHINGTON ST,New Hampton,Iowa,G,H,G_H_4 E WASHINGTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4+E+WASHINGTON+ST,New+Hampton+Iowa",-92.3150565,43.0631546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305 W MAIN ST,New Hampton,Iowa,G,H,G_H_305 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+W+MAIN+ST,New+Hampton+Iowa",-92.3196587,43.0594418,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
116 E HALE ST,New Hampton,Iowa,G,H,G_H_116 E HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=116+E+HALE+ST,New+Hampton+Iowa",-92.3131695,43.062283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310 E MAIN ST,New Hampton,Iowa,G,H,G_H_310 E MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+E+MAIN+ST,New+Hampton+Iowa",-92.3112826,43.0595918,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.16,poor_siding,38.27,good_gutter,59.94,good_roof,56.18,G_H_310 E MAIN ST_
509 E JEFFERSON ST,New Hampton,Iowa,G,H,G_H_509 E JEFFERSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+E+JEFFERSON+ST,New+Hampton+Iowa",-92.3078941,43.063602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316 E PROSPECT ST,New Hampton,Iowa,G,H,G_H_316 E PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=316+E+PROSPECT+ST,New+Hampton+Iowa",-92.3108975,43.0604714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 N CHESTNUT AVE,New Hampton,Iowa,G,H,G_H_16 N CHESTNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=16+N+CHESTNUT+AVE,New+Hampton+Iowa",-92.3155764,43.0598275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520 N PLEASANT HILL AVE,New Hampton,Iowa,G,H,G_H_520 N PLEASANT HILL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=520+N+PLEASANT+HILL+AVE,New+Hampton+Iowa",-92.3090877,43.0648288,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
303 N LOCUST AVE,New Hampton,Iowa,G,H,G_H_303 N LOCUST AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=303+N+LOCUST+AVE,New+Hampton+Iowa",-92.3137857,43.0622705,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.17,poor_siding,37.22,poor/no_gutter,56.53,bad_roof,52.84,G_H_303 N LOCUST AVE_
501 N FOLEY AVE,New Hampton,Iowa,G,H,G_H_501 N FOLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+N+FOLEY+AVE,New+Hampton+Iowa",-92.3109553,43.0643175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416 E MAIN ST,New Hampton,Iowa,G,H,G_H_416 E MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=416+E+MAIN+ST,New+Hampton+Iowa",-92.3096653,43.0596244,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.98,poor_siding,40.84,poor/no_gutter,68.51,good_roof,60.17,G_H_416 E MAIN ST_
203 W HALE ST,New Hampton,Iowa,G,H,G_H_203 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=203+W+HALE+ST,New+Hampton+Iowa",-92.3181952,43.0622005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_17 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=17+N+WALNUT+AVE,New+Hampton+Iowa",-92.3163562,43.059897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111 N MAPLE AVE,New Hampton,Iowa,G,H,G_H_111 N MAPLE AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=111+N+MAPLE+AVE,New+Hampton+Iowa",-92.3199476,43.0606679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514 E JEFFERSON ST,New Hampton,Iowa,G,H,G_H_514 E JEFFERSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=514+E+JEFFERSON+ST,New+Hampton+Iowa",-92.3078748,43.0640762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210 N CHESTNUT AVE,New Hampton,Iowa,G,H,G_H_210 N CHESTNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=210+N+CHESTNUT+AVE,New+Hampton+Iowa",-92.3156341,43.0616647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_407 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+N+WALNUT+AVE,New+Hampton+Iowa",-92.3163274,43.0632806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511 N PLEASANT HILL AVE,New Hampton,Iowa,G,H,G_H_511 N PLEASANT HILL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=511+N+PLEASANT+HILL+AVE,New+Hampton+Iowa",-92.3084139,43.064596,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.74,poor_siding,36.2,good_gutter,57.07,good_roof,60.61,G_H_511 N PLEASANT HILL AVE_
119 W SYCAMORE ST,Ogden,Iowa,G,OG,,"119 W SYCAMORE ST, Ogden, Iowa",-94.0289772,42.0412547,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.09,poor_siding,39.78,good_gutter,68.01,good_roof,56.35,G_OG_119 W SYCAMORE ST_
319 NW 2ND ST,Ogden,Iowa,G,OG,,"319 NW 2ND ST, Ogden, Iowa",-94.0292165,42.0417869,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.07,poor_siding,36.44,good_gutter,69.47,good_roof,56.28,G_OG_319 NW 2ND ST_
125 W SYCAMORE ST,Ogden,Iowa,G,OG,,"125 W SYCAMORE ST, Ogden, Iowa",-94.0292564,42.0412449,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.92,poor_siding,37.81,good_gutter,62.03,good_roof,51.42,G_OG_125 W SYCAMORE ST_
207 W MAPLE ST,Ogden,Iowa,G,OG,,"207 W MAPLE ST, Ogden, Iowa",-94.0300144,42.0422223,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.92,poor_siding,38.01,good_gutter,65.98,good_roof,54.46,G_OG_207 W MAPLE ST_
426 N 1ST ST,Ogden,Iowa,G,OG,,"426 N 1ST ST, Ogden, Iowa",-94.0283189,42.042803,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.6,poor_siding,34.75,good_gutter,52.31,good_roof,54.99,G_OG_426 N 1ST ST_
402 NW 2ND ST,Ogden,Iowa,G,OG,,"402 NW 2ND ST, Ogden, Iowa",-94.0297751,42.0422307,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
407 NW 3RD ST,Ogden,Iowa,G,OG,,"407 NW 3RD ST, Ogden, Iowa",-94.0304732,42.0424186,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.45,poor_siding,37.99,poor/no_gutter,64.92,good_roof,58.76,G_OG_407 NW 3RD ST_
125 W MAPLE ST,Ogden,Iowa,G,OG,,"125 W MAPLE ST, Ogden, Iowa",-94.0292564,42.0422489,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.18,poor_siding,36.7,good_gutter,70.27,good_roof,52.89,G_OG_125 W MAPLE ST_
219 W MAPLE ST,Ogden,Iowa,G,OG,,"219 W MAPLE ST, Ogden, Iowa",-94.0304533,42.0422069,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
119 W MAPLE ST,Ogden,Iowa,G,OG,,"119 W MAPLE ST, Ogden, Iowa",-94.0290171,42.0422959,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.14,poor_siding,35.98,good_gutter,71.12,good_roof,54.95,G_OG_119 W MAPLE ST_
619 W MAPLE ST,Ogden,Iowa,G,OG,,"619 W MAPLE ST, Ogden, Iowa",-94.0354425,42.0422698,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,0,
