address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,roof,roof_confidence,img_used
116 N CHESTNUT ST,New Hampton,Iowa,G,H,G_H_116 N CHESTNUT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=116+N+CHESTNUT+ST,New+Hampton+Iowa",-92.3157304,43.0607341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 E COURT ST,New Hampton,Iowa,G,H,G_H_12 E COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=12+E+COURT+ST,New+Hampton+Iowa",-92.3143633,43.0613113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311 W MAIN ST,New Hampton,Iowa,G,H,G_H_311 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+W+MAIN+ST,New+Hampton+Iowa",-92.3199668,43.0594356,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
102 E MAIN ST,New Hampton,Iowa,G,H,G_H_102 E MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+E+MAIN+ST,New+Hampton+Iowa",-92.3139397,43.0595004,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.42,chipped_paint,35.95,poor/no_gutter,52.65,False,0.0,G_H_102 E MAIN ST_
508 N LINN AVE,New Hampton,Iowa,G,H,G_H_508 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=508+N+LINN+AVE,New+Hampton+Iowa",-92.3180989,43.0641924,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
9 W GARDNER ST,New Hampton,Iowa,G,H,G_H_9 W GARDNER ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=9+W+GARDNER+ST,New+Hampton+Iowa",-92.3158652,43.0649955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 W COURT ST,New Hampton,Iowa,G,H,G_H_7 W COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=7+W+COURT+ST,New+Hampton+Iowa",-92.3158845,43.0613375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_213 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=213+N+WALNUT+AVE,New+Hampton+Iowa",-92.3162888,43.061841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22 N LINN AVE,New Hampton,Iowa,G,H,G_H_22 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=22+N+LINN+AVE,New+Hampton+Iowa",-92.318209,43.059937,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
316 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_316 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=316+N+WALNUT+AVE,New+Hampton+Iowa",-92.316905,43.0627383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 E WASHINGTON ST,New Hampton,Iowa,G,H,G_H_14 E WASHINGTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=14+E+WASHINGTON+ST,New+Hampton+Iowa",-92.3144403,43.063167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311 N LOCUST AVE,New Hampton,Iowa,G,H,G_H_311 N LOCUST AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+N+LOCUST+AVE,New+Hampton+Iowa",-92.3136316,43.0626148,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.41,poor_siding,38.03,good_gutter,55.0,False,0.0,G_H_311 N LOCUST AVE_
101 N LOCUST AVE,New Hampton,Iowa,G,H,G_H_101 N LOCUST AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+N+LOCUST+AVE,New+Hampton+Iowa",-92.3137664,43.0604326,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
615 N LINN AVE,New Hampton,Iowa,G,H,G_H_615 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=615+N+LINN+AVE,New+Hampton+Iowa",-92.3172709,43.065403,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
206 N FOLEY AVE,New Hampton,Iowa,G,H,G_H_206 N FOLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+N+FOLEY+AVE,New+Hampton+Iowa",-92.3113981,43.0615226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214 E WASHINGTON ST,New Hampton,Iowa,G,H,G_H_214 E WASHINGTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=214+E+WASHINGTON+ST,New+Hampton+Iowa",-92.3118987,43.0631803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206 N LINN AVE,New Hampton,Iowa,G,H,G_H_206 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+N+LINN+AVE,New+Hampton+Iowa",-92.3180989,43.0614254,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
102 N LINN AVE,New Hampton,Iowa,G,H,G_H_102 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+N+LINN+AVE,New+Hampton+Iowa",-92.3181952,43.0603811,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
313 E MILWAUKEE ST,New Hampton,Iowa,G,H,G_H_313 E MILWAUKEE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=313+E+MILWAUKEE+ST,New+Hampton+Iowa",-92.3103584,43.0664709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 E HALE ST,New Hampton,Iowa,G,H,G_H_4 E HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4+E+HALE+ST,New+Hampton+Iowa",-92.3150372,43.0622643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104 E MAIN ST,New Hampton,Iowa,G,H,G_H_104 E MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+E+MAIN+ST,New+Hampton+Iowa",-92.3138049,43.0594841,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
602 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_602 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=602+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3161926,43.0658796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_607 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3154801,43.0658371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_616 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=616+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3159422,43.0654488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_601 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3155571,43.0660629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608 HOMESTEAD CIR,New Hampton,Iowa,G,H,G_H_608 HOMESTEAD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+HOMESTEAD+CIR,New+Hampton+Iowa",-92.3161733,43.0656715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311 LINCOLN ST,New Hampton,Iowa,G,H,G_H_311 LINCOLN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+LINCOLN+ST,New+Hampton+Iowa",-92.3104932,43.0655396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 W COURT ST,New Hampton,Iowa,G,H,G_H_15 W COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=15+W+COURT+ST,New+Hampton+Iowa",-92.3163466,43.0613281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507 N LINN AVE,New Hampton,Iowa,G,H,G_H_507 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+N+LINN+AVE,New+Hampton+Iowa",-92.3175597,43.0641654,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.5,poor_siding,37.51,poor/no_gutter,71.83,False,0.0,G_H_507 N LINN AVE_
402 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_402 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+N+WALNUT+AVE,New+Hampton+Iowa",-92.3168665,43.0631181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409 E MILWAUKEE ST,New Hampton,Iowa,G,H,G_H_409 E MILWAUKEE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+E+MILWAUKEE+ST,New+Hampton+Iowa",-92.3093573,43.066491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207 N LINN AVE,New Hampton,Iowa,G,H,G_H_207 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+N+LINN+AVE,New+Hampton+Iowa",-92.3175597,43.0614742,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.65,poor_siding,36.71,good_gutter,50.08,False,0.0,G_H_207 N LINN AVE_
4 E WASHINGTON ST,New Hampton,Iowa,G,H,G_H_4 E WASHINGTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4+E+WASHINGTON+ST,New+Hampton+Iowa",-92.3150565,43.0631546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305 W MAIN ST,New Hampton,Iowa,G,H,G_H_305 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+W+MAIN+ST,New+Hampton+Iowa",-92.3196587,43.0594418,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
116 E HALE ST,New Hampton,Iowa,G,H,G_H_116 E HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=116+E+HALE+ST,New+Hampton+Iowa",-92.3131695,43.062283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310 E MAIN ST,New Hampton,Iowa,G,H,G_H_310 E MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+E+MAIN+ST,New+Hampton+Iowa",-92.3112826,43.0595918,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.16,poor_siding,38.27,good_gutter,59.94,False,0.0,G_H_310 E MAIN ST_
509 E JEFFERSON ST,New Hampton,Iowa,G,H,G_H_509 E JEFFERSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+E+JEFFERSON+ST,New+Hampton+Iowa",-92.3078941,43.063602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316 E PROSPECT ST,New Hampton,Iowa,G,H,G_H_316 E PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=316+E+PROSPECT+ST,New+Hampton+Iowa",-92.3108975,43.0604714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 N CHESTNUT AVE,New Hampton,Iowa,G,H,G_H_16 N CHESTNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=16+N+CHESTNUT+AVE,New+Hampton+Iowa",-92.3155764,43.0598275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520 N PLEASANT HILL AVE,New Hampton,Iowa,G,H,G_H_520 N PLEASANT HILL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=520+N+PLEASANT+HILL+AVE,New+Hampton+Iowa",-92.3090877,43.0648288,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
303 N LOCUST AVE,New Hampton,Iowa,G,H,G_H_303 N LOCUST AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=303+N+LOCUST+AVE,New+Hampton+Iowa",-92.3137857,43.0622705,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.17,poor_siding,37.22,poor/no_gutter,56.53,False,0.0,G_H_303 N LOCUST AVE_
501 N FOLEY AVE,New Hampton,Iowa,G,H,G_H_501 N FOLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+N+FOLEY+AVE,New+Hampton+Iowa",-92.3109553,43.0643175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416 E MAIN ST,New Hampton,Iowa,G,H,G_H_416 E MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=416+E+MAIN+ST,New+Hampton+Iowa",-92.3096653,43.0596244,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.98,poor_siding,40.84,poor/no_gutter,68.51,False,0.0,G_H_416 E MAIN ST_
203 W HALE ST,New Hampton,Iowa,G,H,G_H_203 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=203+W+HALE+ST,New+Hampton+Iowa",-92.3181952,43.0622005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_17 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=17+N+WALNUT+AVE,New+Hampton+Iowa",-92.3163562,43.059897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111 N MAPLE AVE,New Hampton,Iowa,G,H,G_H_111 N MAPLE AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=111+N+MAPLE+AVE,New+Hampton+Iowa",-92.3199476,43.0606679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514 E JEFFERSON ST,New Hampton,Iowa,G,H,G_H_514 E JEFFERSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=514+E+JEFFERSON+ST,New+Hampton+Iowa",-92.3078748,43.0640762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210 N CHESTNUT AVE,New Hampton,Iowa,G,H,G_H_210 N CHESTNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=210+N+CHESTNUT+AVE,New+Hampton+Iowa",-92.3156341,43.0616647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_407 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+N+WALNUT+AVE,New+Hampton+Iowa",-92.3163274,43.0632806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511 N PLEASANT HILL AVE,New Hampton,Iowa,G,H,G_H_511 N PLEASANT HILL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=511+N+PLEASANT+HILL+AVE,New+Hampton+Iowa",-92.3084139,43.064596,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.74,poor_siding,36.2,good_gutter,57.07,False,0.0,G_H_511 N PLEASANT HILL AVE_
607 E JEFFERSON ST,New Hampton,Iowa,G,H,G_H_607 E JEFFERSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+E+JEFFERSON+ST,New+Hampton+Iowa",-92.3070369,43.063503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601 N BROADWAY AVE,New Hampton,Iowa,G,H,G_H_601 N BROADWAY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+N+BROADWAY+AVE,New+Hampton+Iowa",-92.3188692,43.064859,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
416 N LINN AVE,New Hampton,Iowa,G,H,G_H_416 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=416+N+LINN+AVE,New+Hampton+Iowa",-92.3180604,43.0636246,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
21 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_21 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=21+W+PROSPECT+ST,New+Hampton+Iowa",-92.3163466,43.0604184,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.36,poor_siding,34.72,good_gutter,64.86,False,0.0,G_H_21 W PROSPECT ST_
501 N LINN AVE,New Hampton,Iowa,G,H,G_H_501 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+N+LINN+AVE,New+Hampton+Iowa",-92.3175212,43.0640145,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.06,good_siding,36.29,poor/no_gutter,69.29,False,0.0,G_H_501 N LINN AVE_
316 LINCOLN ST,New Hampton,Iowa,G,H,G_H_316 LINCOLN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=316+LINCOLN+ST,New+Hampton+Iowa",-92.3103584,43.0659782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622 N LINN AVE,New Hampton,Iowa,G,H,G_H_622 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=622+N+LINN+AVE,New+Hampton+Iowa",-92.3180989,43.0654431,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
313 W COURT ST,New Hampton,Iowa,G,H,G_H_313 W COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=313+W+COURT+ST,New+Hampton+Iowa",-92.3195817,43.061566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410 N LOCUST AVE,New Hampton,Iowa,G,H,G_H_410 N LOCUST AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+N+LOCUST+AVE,New+Hampton+Iowa",-92.3144403,43.0635081,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.66,poor_siding,35.8,good_gutter,66.17,False,0.0,G_H_410 N LOCUST AVE_
10 N CHESTNUT AVE,New Hampton,Iowa,G,H,G_H_10 N CHESTNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=10+N+CHESTNUT+AVE,New+Hampton+Iowa",-92.3156534,43.0596743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403 N BROADWAY AVE,New Hampton,Iowa,G,H,G_H_403 N BROADWAY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+N+BROADWAY+AVE,New+Hampton+Iowa",-92.3188307,43.0631542,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
415 N MAPLE AVE,New Hampton,Iowa,G,H,G_H_415 N MAPLE AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=415+N+MAPLE+AVE,New+Hampton+Iowa",-92.3201787,43.0636197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201 N FOLEY AVE,New Hampton,Iowa,G,H,G_H_201 N FOLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+N+FOLEY+AVE,New+Hampton+Iowa",-92.3108975,43.0611537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414 E PROSPECT ST,New Hampton,Iowa,G,H,G_H_414 E PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=414+E+PROSPECT+ST,New+Hampton+Iowa",-92.309507,43.06068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302 E WASHINGTON ST,New Hampton,Iowa,G,H,G_H_302 E WASHINGTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=302+E+WASHINGTON+ST,New+Hampton+Iowa",-92.310936,43.0631997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507 N CHESTNUT AVE,New Hampton,Iowa,G,H,G_H_507 N CHESTNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+N+CHESTNUT+AVE,New+Hampton+Iowa",-92.314982,43.06427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520 N BROADWAY AVE,New Hampton,Iowa,G,H,G_H_520 N BROADWAY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=520+N+BROADWAY+AVE,New+Hampton+Iowa",-92.3194469,43.0645821,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
319 E PROSPECT ST,New Hampton,Iowa,G,H,G_H_319 E PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=319+E+PROSPECT+ST,New+Hampton+Iowa",-92.310551,43.0600614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516 N HARTWELL AVE,New Hampton,Iowa,G,H,G_H_516 N HARTWELL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=516+N+HARTWELL+AVE,New+Hampton+Iowa",-92.3102622,43.0647104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408 N CHESTNUT AVE,New Hampton,Iowa,G,H,G_H_408 N CHESTNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=408+N+CHESTNUT+AVE,New+Hampton+Iowa",-92.3157882,43.0633672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425 E PROSPECT ST,New Hampton,Iowa,G,H,G_H_425 E PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=425+E+PROSPECT+ST,New+Hampton+Iowa",-92.3090409,43.060003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310 N CHESTNUT AVE,New Hampton,Iowa,G,H,G_H_310 N CHESTNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+N+CHESTNUT+AVE,New+Hampton+Iowa",-92.3156727,43.0625736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506 N LINN AVE,New Hampton,Iowa,G,H,G_H_506 N LINN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+N+LINN+AVE,New+Hampton+Iowa",-92.3181759,43.0640013,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
310 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_310 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+W+PROSPECT+ST,New+Hampton+Iowa",-92.3199476,43.0599856,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.47,poor_siding,38.26,good_gutter,68.17,False,0.0,G_H_310 W PROSPECT ST_
207 N PLEASANT HILL AVE,New Hampton,Iowa,G,H,G_H_207 N PLEASANT HILL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+N+PLEASANT+HILL+AVE,New+Hampton+Iowa",-92.3083369,43.0617927,,,,,,,,,,,,,,,,,,True,,False,no_garden,40.43,good_siding,39.62,poor/no_gutter,55.72,False,0.0,G_H_207 N PLEASANT HILL AVE_
309 E MILWAUKEE ST,New Hampton,Iowa,G,H,G_H_309 E MILWAUKEE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=309+E+MILWAUKEE+ST,New+Hampton+Iowa",-92.3105702,43.0664477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312 LINCOLN ST,New Hampton,Iowa,G,H,G_H_312 LINCOLN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=312+LINCOLN+ST,New+Hampton+Iowa",-92.3106472,43.0659913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 W JEFFERSON ST,New Hampton,Iowa,G,H,G_H_10 W JEFFERSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=10+W+JEFFERSON+ST,New+Hampton+Iowa",-92.3160481,43.0636747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316 N WATER AVE,New Hampton,Iowa,G,H,G_H_316 N WATER AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=316+N+WATER+AVE,New+Hampton+Iowa",-92.313131,43.0627007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_314 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=314+W+PROSPECT+ST,New+Hampton+Iowa",-92.3202172,43.0598664,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
515 N BROADWAY AVE,New Hampton,Iowa,G,H,G_H_515 N BROADWAY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=515+N+BROADWAY+AVE,New+Hampton+Iowa",-92.3188307,43.0645566,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
511 N HARTWELL AVE,New Hampton,Iowa,G,H,G_H_511 N HARTWELL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=511+N+HARTWELL+AVE,New+Hampton+Iowa",-92.3097038,43.0645511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19 W MAIN ST,New Hampton,Iowa,G,H,G_H_19 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=19+W+MAIN+ST,New+Hampton+Iowa",-92.3161926,43.0595118,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
206 W JEFFERSON ST,New Hampton,Iowa,G,H,G_H_206 W JEFFERSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+W+JEFFERSON+ST,New+Hampton+Iowa",-92.3182915,43.0636199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317 LINCOLN ST,New Hampton,Iowa,G,H,G_H_317 LINCOLN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=317+LINCOLN+ST,New+Hampton+Iowa",-92.3097038,43.0655744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211 N BROADWAY AVE,New Hampton,Iowa,G,H,G_H_211 N BROADWAY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=211+N+BROADWAY+AVE,New+Hampton+Iowa",-92.3188307,43.061676,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
21 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_21 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=21+N+WALNUT+AVE,New+Hampton+Iowa",-92.3163466,43.0600394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 E HALE ST,New Hampton,Iowa,G,H,G_H_11 E HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=11+E+HALE+ST,New+Hampton+Iowa",-92.3144211,43.0618218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_302 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=302+N+WALNUT+AVE,New+Hampton+Iowa",-92.316905,43.0621697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204 N WALNUT AVE,New Hampton,Iowa,G,H,G_H_204 N WALNUT AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=204+N+WALNUT+AVE,New+Hampton+Iowa",-92.316905,43.0613358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
